char 1, char2, index, text
Arianne-Martell (princess-Arianne), Areo-Hotah (Hotah), 1188695, "bits of plum and cherry.  Princess-Arianne returned in time for the stuffed peppers. My little princess-Arianne; Hotah"
Areo-Hotah (Hotah), Arianne-Martell (Arianne), 1188716, "and cherry.  Princess-Arianne returned in time for the stuffed peppers. My little princess-Arianne; Hotah thought; but Arianne"
Myrcella-Baratheon (Myrcella), Areo-Hotah (Hotah), 1188936, "Her plot to crown Myrcella had been betrayed and smashed; her white knight had perished bloodily at Hotah"
Areo-Hotah (captain-Areo), Doran-Martell (prince-Doran), 1189254, "her before releasing her from her confinement. What that was; the captain-Areo did not know.  The prince-Doran"
Arianne-Martell (Arianne), Balon-Swann (Ser-Balon), 1189426, "place of high honor. Arianne smiled as she slipped into her seat again; and murmured something in Ser-Balon"
Balon-Swann (Ser-Balon), Areo-Hotah (Hotah), 1189490, "again; and murmured something in Ser-Balon ear. The knight did not choose to respond. He ate little; Hotah"
Balon-Swann (Ser-Balon), Doran-Martell (prince-Doran), 1190009, "could eat.  When the spun-sugar skulls were served; Ser-Balon mouth grew tight; and he gave the prince-Doran"
Doran-Martell (Doran-Martell), Balon-Swann (Ser-Balon), 1190148, "was being mocked. Doran-Martell took no notice; but his daughter did. "It is the cook little jape; Ser-Balon"
Balon-Swann (Ser-Balon), Arianne-Martell (Arianne), 1190163, "mocked. Doran-Martell took no notice; but his daughter did. "It is the cook little jape; Ser-Balon;" said Arianne"
Balon-Swann (Ser-Balon), Arianne-Martell (Arianne), 1190660, "side of the Summer Isles."  "Your peacocks might dispute that;" said Ser-Balon.  "They might;" said Arianne"
Areo-Hotah (Hotah), Arys-Oakheart (Ser-Arys), 1190927, "sipped his wine. This one is not so easily seduced as was his Sworn Brother; Hotah thought. Ser-Arys"
Arys-Oakheart (Ser-Arys), Areo-Hotah (captain-Areo), 1191003, "Hotah thought. Ser-Arys was a boy; despite his years. This one is a man; and wary. The captain-Areo"
Balon-Swann (Ser-Balon), Areo-Hotah (captain-Areo), 1191715, "sky day after day.  Ser-Balon journey had been shorter but troubling in its own way; the captain-Areo"
Myrcella-Baratheon (Princess-Myrcella), Arys-Oakheart (Ser-Arys-Oakheart), 1192096, "every castle that they chanced to pass. And now that they had reached Sunspear; neither Princess-Myrcella nor Ser-Arys-Oakheart"
Arys-Oakheart (Ser-Arys-Oakheart), Areo-Hotah (Hotah), 1192177, "Princess-Myrcella nor Ser-Arys-Oakheart was on hand to greet them. The white knight knows that something is amiss; Hotah"
Doran-Martell (Prince-Doran), Balon-Swann (Ser-Balon), 1192545, "nor speaking.  Midnight was close at hand when Prince-Doran turned to the white knight and said; "Ser-Balon"
Balon-Swann (Ser-Balon), Cersei-Lannister (queen-Cersei), 1192620, "white knight and said; "Ser-Balon; I have read the letter that you brought me from our gracious queen-Cersei"
Cersei-Lannister (queen-Cersei), Areo-Hotah (Hotah), 1192690, "me from our gracious queen-Cersei. Might I assume that you are familiar with its contents; ser?"  Hotah"
Tommen-Baratheon (King-Tommen), Myrcella-Baratheon (Princess-Myrcella), 1192899, "escort her daughter back to King Landing. King-Tommen has been pining for his sister and would like Princess-Myrcella"
Myrcella-Baratheon (Princess-Myrcella), Arianne-Martell (Princess-Arianne), 1192956, "pining for his sister and would like Princess-Myrcella to return to court for a short visit."  Princess-Arianne"
Arianne-Martell (Princess-Arianne), Myrcella-Baratheon (Myrcella), 1193020, "short visit."  Princess-Arianne made a sad face. "Oh; but we have all grown so fond of Myrcella"
Myrcella-Baratheon (Myrcella), Trystane-Martell (Prince-Trystane), 1193098, "have all grown so fond of Myrcella; ser. She and my brother Trystane have become inseparable."  "Prince-Trystane"
Trystane-Martell (Prince-Trystane), Balon-Swann (Balon-Swann), 1193158, "my brother Trystane have become inseparable."  "Prince-Trystane would be welcome in King Landing as well;" said Balon-Swann"
Balon-Swann (Balon-Swann), Tommen-Baratheon (King-Tommen), 1193172, "brother Trystane have become inseparable."  "Prince-Trystane would be welcome in King Landing as well;" said Balon-Swann. "King-Tommen"
Trystane-Martell (Prince-Trystane), Tommen-Baratheon (King-Tommen), 1193172, "brother Trystane have become inseparable."  "Prince-Trystane would be welcome in King Landing as well;" said Balon-Swann. "King-Tommen"
Doran-Martell (Prince-Doran), Trystane-Martell (Trystane), 1193348, "own age."  "The bonds formed in boyhood can last a man for life;" said Prince-Doran. "When Trystane"
Doran-Martell (Prince-Doran), Myrcella-Baratheon (Myrcella), 1193361, " "The bonds formed in boyhood can last a man for life;" said Prince-Doran. "When Trystane and Myrcella"
Trystane-Martell (Trystane), Myrcella-Baratheon (Myrcella), 1193361, " "The bonds formed in boyhood can last a man for life;" said Prince-Doran. "When Trystane and Myrcella"
Doran-Martell (Prince-Doran), Tommen-Baratheon (Tommen), 1193380, "in boyhood can last a man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen"
Myrcella-Baratheon (Myrcella), Tommen-Baratheon (Tommen), 1193380, "in boyhood can last a man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen"
Trystane-Martell (Trystane), Tommen-Baratheon (Tommen), 1193380, "in boyhood can last a man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen"
Doran-Martell (Prince-Doran), Cersei-Lannister (Queen-Cersei), 1193414, "man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen will be as brothers. Queen-Cersei"
Myrcella-Baratheon (Myrcella), Cersei-Lannister (Queen-Cersei), 1193414, "man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen will be as brothers. Queen-Cersei"
Tommen-Baratheon (Tommen), Cersei-Lannister (Queen-Cersei), 1193414, "man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen will be as brothers. Queen-Cersei"
Trystane-Martell (Trystane), Cersei-Lannister (Queen-Cersei), 1193414, "man for life;" said Prince-Doran. "When Trystane and Myrcella wed; he and Tommen will be as brothers. Queen-Cersei"
Cersei-Lannister (Queen-Cersei), Doran-Martell (Prince-Doran), 1193830, "cool enough; and he never touched the stew.  "As for the other matter that Queen-Cersei raises;" Prince-Doran"
Daenerys-Targaryen (Daenerys), Daeron-II-Targaryen (King-Daeron-the-Good), 1195065, "free her from the dust and heat of Sunspear. Daenerys was her name. She was sister to King-Daeron-the-Good"
Daeron-II-Targaryen (Daeron-II), Daemon-I-Blackfyre (Daemon-Blackfyre), 1195218, "Dorne part of the Seven Kingdoms. The whole realm knew that the girl loved Daeron-II bastard brother Daemon-Blackfyre"
Obara-Sand (Obara), Nymeria-Sand (Nymeria-Sand), 1196086, "at break of day. Obara; would you be so kind as to help me to my bed? Nymeria-Sand"
Nymeria-Sand (Nymeria-Sand), Tyene-Sand (Tyene), 1196093, "break of day. Obara; would you be so kind as to help me to my bed? Nymeria-Sand; Tyene"
Obara-Sand (Obara), Tyene-Sand (Tyene), 1196093, "break of day. Obara; would you be so kind as to help me to my bed? Nymeria-Sand; Tyene"
Obara-Sand (Obara-Sand), Doran-Martell (prince-Doran), 1196202, "bid your old uncle a fond good night."  So it fell to Obara-Sand to roll the prince-Doran"
Doran-Martell (prince-Doran), Areo-Hotah (Areo-Hotah), 1196282, "to roll the prince-Doran chair from Sunspear feast hall and down a long gallery to his solar. Areo-Hotah"
Areo-Hotah (Areo-Hotah), Arianne-Martell (Princess-Arianne), 1196337, "feast hall and down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne"
Areo-Hotah (Areo-Hotah), Ellaria-Sand (Ellaria-Sand), 1196354, "and down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne and Ellaria-Sand"
Arianne-Martell (Princess-Arianne), Ellaria-Sand (Ellaria-Sand), 1196354, "and down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne and Ellaria-Sand"
Areo-Hotah (Areo-Hotah), Caleotte (Maester-Caleotte), 1196372, "down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte"
Arianne-Martell (Princess-Arianne), Caleotte (Maester-Caleotte), 1196372, "down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte"
Ellaria-Sand (Ellaria-Sand), Caleotte (Maester-Caleotte), 1196372, "down a long gallery to his solar. Areo-Hotah followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte"
Arianne-Martell (Princess-Arianne), Gregor-Clegane (Mountain), 1196428, "followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte hurried behind on slippered feet; cradling the Mountain"
Caleotte (Maester-Caleotte), Gregor-Clegane (Mountain), 1196428, "followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte hurried behind on slippered feet; cradling the Mountain"
Ellaria-Sand (Ellaria-Sand), Gregor-Clegane (Mountain), 1196428, "followed with her sisters; along with Princess-Arianne and Ellaria-Sand. Maester-Caleotte hurried behind on slippered feet; cradling the Mountain"
Gregor-Clegane (Mountain), Trystane-Martell (Trystane), 1196504, "cradling the Mountain skull as if it were a child.  "You cannot seriously intend to send Trystane"
Trystane-Martell (Trystane), Myrcella-Baratheon (Myrcella), 1196517, "Mountain skull as if it were a child.  "You cannot seriously intend to send Trystane and Myrcella"
Myrcella-Baratheon (Myrcella), Obara-Sand (Obara), 1196541, "it were a child.  "You cannot seriously intend to send Trystane and Myrcella to King Landing;" Obara"
Trystane-Martell (Trystane), Obara-Sand (Obara), 1196541, "it were a child.  "You cannot seriously intend to send Trystane and Myrcella to King Landing;" Obara"
Obara-Sand (Obara), Doran-Martell (prince-Doran), 1196859, "life a hostage to the Iron Throne."  "Do you take me for a fool; Obara?" The prince-Doran"
Obara-Sand (Obara), Tyene-Sand (Tyene), 1197175, "my knee."  Obara slowed her pace by half. "What will you do; then?"  Her sister Tyene"
Arianne-Martell (Princess-Arianne), Doran-Martell (prince-Doran), 1197394, "our brave uncle."  "You do him wrong;" said Princess-Arianne.  "Be quiet; all of you;" the prince-Doran"
Areo-Hotah (Areo-Hotah), Arianne-Martell (Princess-Arianne), 1197965, "been. Areo-Hotah had seen them a thousand times and still found them hard to look upon.  Princess-Arianne"
Arianne-Martell (Princess-Arianne), Doran-Martell (prince-Doran), 1198024, "found them hard to look upon.  Princess-Arianne came forward. "Let me help you; Father."  The prince-Doran"
Doran-Martell (prince-Doran), Caleotte (Maester-Caleotte), 1198321, "hands and shoulders.  "Shall I fetch my prince-Doran a thimble cup of milk of the poppy?" Maester-Caleotte"
Caleotte (Maester-Caleotte), Gregor-Clegane (Ser-Gregor), 1198512, "about me. Ill have no more need of you tonight."  "Very good; my prince." Maester-Caleotte bowed; Ser-Gregor"
Caleotte (Maester-Caleotte), Obara-Sand (Obara-Sand), 1198585, "my prince." Maester-Caleotte bowed; Ser-Gregor head still clutched in his soft pink hands.  "Ill take that." Obara-Sand"
Gregor-Clegane (Ser-Gregor), Obara-Sand (Obara-Sand), 1198585, "my prince." Maester-Caleotte bowed; Ser-Gregor head still clutched in his soft pink hands.  "Ill take that." Obara-Sand"
Obara-Sand (Obara-Sand), Gregor-Clegane (Mountain), 1198662, "take that." Obara-Sand plucked the skull from him and held it at arm length. "What did the Mountain"
Nymeria-Sand (Lady-Nym), Caleotte (Maester-Caleotte), 1198847, "tar. Why strip it to the bone?"  "Tar would have ruined the box;" suggested Lady-Nym; as Maester-Caleotte"
Caleotte (Maester-Caleotte), Gregor-Clegane (Mountain), 1198886, " "Tar would have ruined the box;" suggested Lady-Nym; as Maester-Caleotte scurried off. "No one saw the Mountain"
Nymeria-Sand (Lady-Nym), Gregor-Clegane (Mountain), 1198886, " "Tar would have ruined the box;" suggested Lady-Nym; as Maester-Caleotte scurried off. "No one saw the Mountain"
Cersei-Lannister (queen-Cersei), Gregor-Clegane (Gregor-Clegane), 1199045, "troubles me; I confess; but what could the bitch queen-Cersei hope to accomplish by deceiving us? If Gregor-Clegane"
Doran-Martell (prince-Doran), Oberyn-Martell (Oberyn), 1199426, "hope to gain?"  "The skull is large enough; no doubt;" said the prince-Doran."And we know that Oberyn"
Doran-Martell (prince-Doran), Gregor-Clegane (Gregor), 1199441, "gain?"  "The skull is large enough; no doubt;" said the prince-Doran."And we know that Oberyn wounded Gregor"
Oberyn-Martell (Oberyn), Gregor-Clegane (Gregor), 1199441, "gain?"  "The skull is large enough; no doubt;" said the prince-Doran."And we know that Oberyn wounded Gregor"
Ellaria-Sand (Ellaria-Sand), Tywin-Lannister (Tywin-Lannister), 1199995, "start; Ill grant."  "A start?" said Ellaria-Sand; incredulous. "Gods forbid. I would it were a finish. Tywin-Lannister"
Ellaria-Sand (Ellaria-Sand), Robert-Baratheon (Robert-Baratheon), 1200028, "start?" said Ellaria-Sand; incredulous. "Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon"
Tywin-Lannister (Tywin-Lannister), Robert-Baratheon (Robert-Baratheon), 1200028, "start?" said Ellaria-Sand; incredulous. "Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon"
Robert-Baratheon (Robert-Baratheon), Amory-Lorch (Amory-Lorch), 1200041, "said Ellaria-Sand; incredulous. "Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon; Amory-Lorch"
Tywin-Lannister (Tywin-Lannister), Amory-Lorch (Amory-Lorch), 1200041, "said Ellaria-Sand; incredulous. "Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon; Amory-Lorch"
Amory-Lorch (Amory-Lorch), Gregor-Clegane (Gregor-Clegane), 1200065, ""Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane"
Robert-Baratheon (Robert-Baratheon), Gregor-Clegane (Gregor-Clegane), 1200065, ""Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane"
Tywin-Lannister (Tywin-Lannister), Gregor-Clegane (Gregor-Clegane), 1200065, ""Gods forbid. I would it were a finish. Tywin-Lannister is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane"
Amory-Lorch (Amory-Lorch), Elia-Martell (Elia), 1200109, "is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane; all those who had a hand in murdering Elia"
Gregor-Clegane (Gregor-Clegane), Elia-Martell (Elia), 1200109, "is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane; all those who had a hand in murdering Elia"
Robert-Baratheon (Robert-Baratheon), Elia-Martell (Elia), 1200109, "is dead. So are Robert-Baratheon; Amory-Lorch; and now Gregor-Clegane; all those who had a hand in murdering Elia"
Elia-Martell (Elia), Joffrey-Baratheon (Joffrey), 1200140, "Amory-Lorch; and now Gregor-Clegane; all those who had a hand in murdering Elia and her children. Even Joffrey"
Gregor-Clegane (Gregor-Clegane), Joffrey-Baratheon (Joffrey), 1200140, "Amory-Lorch; and now Gregor-Clegane; all those who had a hand in murdering Elia and her children. Even Joffrey"
Joffrey-Baratheon (Joffrey), Elia-Martell (Elia), 1200172, "had a hand in murdering Elia and her children. Even Joffrey; who was not yet born when Elia"
Myrcella-Baratheon (Myrcella), Tommen-Baratheon (Tommen), 1200321, "throat as he tried to draw a breath. Who else is there to kill? Do Myrcella and Tommen"
Myrcella-Baratheon (Myrcella), Rhaenys-Targaryen-(daughter-of-Rhaegar) (Rhaenys), 1200358, "Who else is there to kill? Do Myrcella and Tommen need to die so the shades of Rhaenys"
Tommen-Baratheon (Tommen), Rhaenys-Targaryen-(daughter-of-Rhaegar) (Rhaenys), 1200358, "Who else is there to kill? Do Myrcella and Tommen need to die so the shades of Rhaenys"
Myrcella-Baratheon (Myrcella), Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), 1200375, "is there to kill? Do Myrcella and Tommen need to die so the shades of Rhaenys and Prince-Aegon"
Rhaenys-Targaryen-(daughter-of-Rhaegar) (Rhaenys), Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), 1200375, "is there to kill? Do Myrcella and Tommen need to die so the shades of Rhaenys and Prince-Aegon"
Tommen-Baratheon (Tommen), Aegon-Targaryen-(son-of-Rhaegar) (Prince-Aegon), 1200375, "is there to kill? Do Myrcella and Tommen need to die so the shades of Rhaenys and Prince-Aegon"
Tywin-Lannister (Tywin-Lannister), Ellaria-Sand (Ellaria), 1200682, "of Tywin-Lannister and all his works."  "The man died at the hand of his own son;" Ellaria"
Gregor-Clegane (Ser-Gregor), Tyene-Sand (Tyene), 1201070, ""If he had; his dying would not have been so easy."  "Ser-Gregor does look lonely;" said Tyene"
Tyene-Sand (Tyene), Ellaria-Sand (Ellaria), 1201148, "look lonely;" said Tyene; in her sweet septa voice. "He would like some company; Im certain."  Ellaria"
Areo-Hotah (captain-Areo), Oberyn-Martell (Oberyn), 1201275, "tears; her dark eyes shining. Even weeping; she has a strength in her; the captain-Areo thought.  "Oberyn"
Areo-Hotah (captain-Areo), Elia-Martell (Elia), 1201301, "shining. Even weeping; she has a strength in her; the captain-Areo thought.  "Oberyn wanted vengeance for Elia"
