char 1, char2, index, text
Cersei-Lannister (the-queen), Petyr-Baelish (Lord-Petyr), 1009100, " "Ah; but when the-queen proclaims one king and the Hand another; whose peace do they protect?" Lord-Petyr"
Eddard-Stark (Hand), Petyr-Baelish (Lord-Petyr), 1009100, " "Ah; but when the-queen proclaims one king and the Hand another; whose peace do they protect?" Lord-Petyr"
Catelyn-Stark (Catelyn), Janos-Slynt (Janos-Slynt), 1010070, "my good lord. For the sake of the love I bear for Catelyn; I will go to Janos-Slynt"
Jon-Snow (Jon), Samwell-Tarly (Samwell-Tarly), 1010580, "xx xx xx xx xx  Jon was breaking his fast on applecakes and blood sausage when Samwell-Tarly"
Jon-Snow (Jon), Samwell-Tarly (Sam), 1010965, "someone who can read and write letters."  "Youll do well at that;" Jon said; smiling.  Sam"
Pypar (Pyp), Samwell-Tarly (Sam), 1011450, "spread it in a rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam"
Pypar (Pyp), Todder (Toad), 1011460, "in a rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad"
Samwell-Tarly (Sam), Todder (Toad), 1011460, "in a rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad"
Pypar (Pyp), Grenn (Grenn), 1011472, "rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad poked Grenn"
Samwell-Tarly (Sam), Grenn (Grenn), 1011472, "rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad poked Grenn"
Todder (Toad), Grenn (Grenn), 1011472, "rainbow on the altar. Pyp mouth dropped open when he caught sight of Sam; and Toad poked Grenn"
Grenn (Grenn), Cellador (Septon-Cellador), 1011530, "sight of Sam; and Toad poked Grenn in the ribs; but no one dared say a word. Septon-Cellador"
Samwell-Tarly (Sam), Cellador (Septon-Cellador), 1011530, "sight of Sam; and Toad poked Grenn in the ribs; but no one dared say a word. Septon-Cellador"
Todder (Toad), Cellador (Septon-Cellador), 1011530, "sight of Sam; and Toad poked Grenn in the ribs; but no one dared say a word. Septon-Cellador"
Cellador (Septon-Cellador), Jon-Snow (Jon), 1011609, "dared say a word. Septon-Cellador was swinging a censer; filling the air with fragrant incense that reminded Jon"
Cellador (Septon-Cellador), Catelyn-Stark (Lady-Stark), 1011623, "a word. Septon-Cellador was swinging a censer; filling the air with fragrant incense that reminded Jon of Lady-Stark"
Jon-Snow (Jon), Catelyn-Stark (Lady-Stark), 1011623, "a word. Septon-Cellador was swinging a censer; filling the air with fragrant incense that reminded Jon of Lady-Stark"
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Clydas (Clydas), 1011754, "For once the septon seemed sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas"
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Alliser-Thorne (Ser-Alliser), 1011767, "once the septon seemed sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser"
Clydas (Clydas), Alliser-Thorne (Ser-Alliser), 1011767, "once the septon seemed sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser"
Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), Jeor-Mormont (Lord-Commander-Mormont), 1011810, "sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser cold-eyed and grim; Lord-Commander-Mormont"
Alliser-Thorne (Ser-Alliser), Jeor-Mormont (Lord-Commander-Mormont), 1011810, "sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser cold-eyed and grim; Lord-Commander-Mormont"
Clydas (Clydas), Jeor-Mormont (Lord-Commander-Mormont), 1011810, "sober.  The high officers arrived in a body; Maester-Aemon leaning on Clydas; Ser-Alliser cold-eyed and grim; Lord-Commander-Mormont"
Bowen-Marsh (Lord-Steward), Othell-Yarwyck (Othell-Yarwyck), 1012007, "fastenings. Behind them came the senior members of the three orders: red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck"
Bowen-Marsh (Lord-Steward), Jaremy-Rykker (Ser-Jaremy-Rykker), 1012030, "them came the senior members of the three orders: red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker"
Othell-Yarwyck (Othell-Yarwyck), Jaremy-Rykker (Ser-Jaremy-Rykker), 1012030, "them came the senior members of the three orders: red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker"
Bowen-Marsh (Lord-Steward), Benjen-Stark (Benjen-Stark), 1012088, "red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark"
Jaremy-Rykker (Ser-Jaremy-Rykker), Benjen-Stark (Benjen-Stark), 1012088, "red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark"
Othell-Yarwyck (Othell-Yarwyck), Benjen-Stark (Benjen-Stark), 1012088, "red-faced Bowen-Marsh the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark"
Benjen-Stark (Benjen-Stark), Jeor-Mormont (Jeor-Mormont), 1012103, "the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark.  Jeor-Mormont"
Bowen-Marsh (Lord-Steward), Jeor-Mormont (Jeor-Mormont), 1012103, "the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark.  Jeor-Mormont"
Jaremy-Rykker (Ser-Jaremy-Rykker), Jeor-Mormont (Jeor-Mormont), 1012103, "the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark.  Jeor-Mormont"
Othell-Yarwyck (Othell-Yarwyck), Jeor-Mormont (Jeor-Mormont), 1012103, "the Lord-Steward; First Builder Othell-Yarwyck; and Ser-Jaremy-Rykker; who commanded the rangers in the absence of Benjen-Stark.  Jeor-Mormont"
Jeor-Mormont (Jeor-Mormont), Cellador (Septon-Cellador), 1013729, "one moved.  "Well and good;" said Jeor-Mormont. "You may take your vows here at evenfall; before Septon-Cellador"
Jeor-Mormont (Jeor-Mormont), Jon-Snow (Jon), 1013948, "say your words before a heart tree; as your uncle did;" Jeor-Mormont said.  "Yes; my lord;" Jon"
Pypar (Pyp), Grenn (Grenn), 1014281, "herd of aurochs until they trampled you into the snow;" Pyp whispered back.  "I would so;" Grenn"
Grenn (Grenn), Jeor-Mormont (Mormont), 1014330, "Pyp whispered back.  "I would so;" Grenn insisted. "Id see them a long way off."  Mormont"
Pypar (Pyp), Jeor-Mormont (Mormont), 1014330, "Pyp whispered back.  "I would so;" Grenn insisted. "Id see them a long way off."  Mormont"
Jeor-Mormont (Mormont), Grenn (Grenn), 1014354, " "I would so;" Grenn insisted. "Id see them a long way off."  Mormont himself confirmed Grenn"
Jon-Snow (Jon), Samwell-Tarly (Samwell-Tarly), 1014704, "and mayhap your gods as well."  "My lord." The voice made Jon glance back in surprise. Samwell-Tarly"
Jeor-Mormont (Jeor-Mormont), Samwell-Tarly (Sam), 1014927, "heart tree?"  "Does House Tarly keep the old gods too?" Jeor-Mormont asked.  "No; my lord;" Sam"
Samwell-Tarly (Sam), Jon-Snow (Jon), 1014999, "asked.  "No; my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon"
Jon-Snow (Jon), Jeor-Mormont (Old-Bear), 1015018, "my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon knew; the Old-Bear"
Samwell-Tarly (Sam), Jeor-Mormont (Old-Bear), 1015018, "my lord;" Sam replied in a thin; nervous voice. The high officers frightened him; Jon knew; the Old-Bear"
Jaremy-Rykker (Ser-Jaremy-Rykker), Samwell-Tarly (Sam), 1015305, "gods of your father and your House?" wondered Ser-Jaremy-Rykker.  "The Night Watch is my House now;" Sam"
Jeor-Mormont (Jeor-Mormont), Samwell-Tarly (Sam), 1015426, "have never answered my prayers. Perhaps the old gods will."  "As you wish; boy;" Jeor-Mormont said. Sam"
Jeor-Mormont (Jeor-Mormont), Jon-Snow (Jon), 1015458, "old gods will."  "As you wish; boy;" Jeor-Mormont said. Sam took his seat again; as did Jon"
Samwell-Tarly (Sam), Jon-Snow (Jon), 1015458, "old gods will."  "As you wish; boy;" Jeor-Mormont said. Sam took his seat again; as did Jon"
Bowen-Marsh (Bowen-Marsh), Jeor-Mormont (Lord-Commander), 1015626, "our need and your own strengths and skills." Bowen-Marsh stepped forward and handed him a paper. The Lord-Commander"
Jeor-Mormont (Lord-Commander), Halder (Halder), 1015665, "skills." Bowen-Marsh stepped forward and handed him a paper. The Lord-Commander unrolled it and began to read. "Halder"
Halder (Halder), Grenn (Grenn), 1015738, "and began to read. "Halder; to the builders;" he began. Halder gave a stiff nod of approval. "Grenn"
Grenn (Grenn), Albett (Albett), 1015762, ""Halder; to the builders;" he began. Halder gave a stiff nod of approval. "Grenn; to the rangers. Albett"
Halder (Halder), Albett (Albett), 1015762, ""Halder; to the builders;" he began. Halder gave a stiff nod of approval. "Grenn; to the rangers. Albett"
Albett (Albett), Pypar (Pypar), 1015786, "he began. Halder gave a stiff nod of approval. "Grenn; to the rangers. Albett; to the builders. Pypar"
Grenn (Grenn), Pypar (Pypar), 1015786, "he began. Halder gave a stiff nod of approval. "Grenn; to the rangers. Albett; to the builders. Pypar"
Halder (Halder), Pypar (Pypar), 1015786, "he began. Halder gave a stiff nod of approval. "Grenn; to the rangers. Albett; to the builders. Pypar"
Albett (Albett), Jon-Snow (Jon), 1015827, "approval. "Grenn; to the rangers. Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon"
Pypar (Pyp), Jon-Snow (Jon), 1015827, "approval. "Grenn; to the rangers. Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon"
Jon-Snow (Jon), Samwell-Tarly (Samwell), 1015858, "Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon and wiggled his ears. "Samwell"
Pypar (Pyp), Samwell-Tarly (Samwell), 1015858, "Albett; to the builders. Pypar; to the rangers;" Pyp looked over at Jon and wiggled his ears. "Samwell"
Samwell-Tarly (Sam), Matthar (Matthar), 1015952, ""Samwell; to the stewards;" Sam sagged with relief; mopping at his brow with a scrap of silk. "Matthar"
Matthar (Matthar), Dareon (Dareon), 1015976, "Sam sagged with relief; mopping at his brow with a scrap of silk. "Matthar; to the rangers. Dareon"
Dareon (Dareon), Todder (Todder), 1016001, "mopping at his brow with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder"
Matthar (Matthar), Todder (Todder), 1016001, "mopping at his brow with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder"
Dareon (Dareon), Jon-Snow (Jon), 1016022, "with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder; to the rangers. Jon"
Matthar (Matthar), Jon-Snow (Jon), 1016022, "with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder; to the rangers. Jon"
Todder (Todder), Jon-Snow (Jon), 1016022, "with a scrap of silk. "Matthar; to the rangers. Dareon; to the stewards. Todder; to the rangers. Jon"
Jon-Snow (Jon), Jeor-Mormont (Jeor-Mormont), 1016123, "to the stewards."  The stewards! For a moment Jon could not believe what he had heard. Jeor-Mormont"
Alliser-Thorne (Ser-Alliser), Jeor-Mormont (Old-Bear), 1016335, "he saw Ser-Alliser studying him; eyes shiny as two flakes of obsidian; and he knew.  The Old-Bear"
Jeor-Mormont (Lord-Commander), Alliser-Thorne (Ser-Alliser), 1016526, "the gods preserve you; brothers." The Lord-Commander favored them with a half bow; and took his leave. Ser-Alliser"
Alliser-Thorne (Ser-Alliser), Jon-Snow (Jon), 1016571, "a half bow; and took his leave. Ser-Alliser went with him; a thin smile on his face. Jon"
Jon-Snow (Jon), Jaremy-Rykker (Ser-Jaremy-Rykker), 1016664, "on his face. Jon had never seen the master-at-arms look quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker"
Jaremy-Rykker (Ser-Jaremy-Rykker), Pypar (Pyp), 1016696, "seen the master-at-arms look quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp"
Jaremy-Rykker (Ser-Jaremy-Rykker), Jon-Snow (Jon), 1016715, "quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp was staring at Jon"
Pypar (Pyp), Jon-Snow (Jon), 1016715, "quite so happy.  "Rangers with me;" Ser-Jaremy-Rykker called when they were gone. Pyp was staring at Jon"
Jon-Snow (Jon), Grenn (Grenn), 1016770, "gone. Pyp was staring at Jon as he got slowly to his feet. His ears were red. Grenn"
Grenn (Grenn), Todder (Toad), 1016852, "ears were red. Grenn; grinning broadly; did not seem to realize that anything was amiss. Matt and Toad"
Todder (Toad), Jaremy-Rykker (Ser-Jaremy), 1016902, "seem to realize that anything was amiss. Matt and Toad fell in beside them; and they followed Ser-Jaremy"
Jaremy-Rykker (Ser-Jaremy), Othell-Yarwyck (Othell-Yarwyck), 1016969, "and Toad fell in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck"
Todder (Toad), Othell-Yarwyck (Othell-Yarwyck), 1016969, "and Toad fell in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck"
Jaremy-Rykker (Ser-Jaremy), Halder (Halder), 1016977, "Toad fell in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder"
Othell-Yarwyck (Othell-Yarwyck), Halder (Halder), 1016977, "Toad fell in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder"
Halder (Halder), Albett (Albett), 1016988, "in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett"
Jaremy-Rykker (Ser-Jaremy), Albett (Albett), 1016988, "in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett"
Othell-Yarwyck (Othell-Yarwyck), Albett (Albett), 1016988, "in beside them; and they followed Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett"
Albett (Albett), Jon-Snow (Jon), 1017016, "Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon"
Halder (Halder), Jon-Snow (Jon), 1017016, "Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon"
Jaremy-Rykker (Ser-Jaremy), Jon-Snow (Jon), 1017016, "Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon"
Othell-Yarwyck (Othell-Yarwyck), Jon-Snow (Jon), 1017016, "Ser-Jaremy from the sept.  "Builders;" announced lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon"
Albett (Albett), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 1017067, "lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Halder (Halder), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 1017067, "lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Jon-Snow (Jon), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 1017067, "lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Othell-Yarwyck (Othell-Yarwyck), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 1017067, "lantern-jawed Othell-Yarwyck. Halder and Albett trailed out after him.  Jon looked around him in sick disbelief. Maester-Aemon"
Samwell-Tarly (Sam), Dareon (Dareon), 1017193, "the light he could not see. The septon was arranging crystals on the altar. Only Sam and Dareon"
Dareon (Dareon), Bowen-Marsh (Lord-Steward), 1017264, "Sam and Dareon remained on the benches; a fat boy; a singer ;  and him.  Lord-Steward"
Samwell-Tarly (Sam), Bowen-Marsh (Lord-Steward), 1017264, "Sam and Dareon remained on the benches; a fat boy; a singer ;  and him.  Lord-Steward"
Bowen-Marsh (Bowen-Marsh), Samwell-Tarly (Samwell), 1017318, "a fat boy; a singer ;  and him.  Lord-Steward Bowen-Marsh rubbed his plump hands together. "Samwell"
Bowen-Marsh (Bowen-Marsh), Aemon-Targaryen-(Maester-Aemon) (Maester-Aemon), 1017349, "singer ;  and him.  Lord-Steward Bowen-Marsh rubbed his plump hands together. "Samwell; you will assist Maester-Aemon"
